date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:51	582592/582592	---MCZ	200	added ('OK')	text/html	etag:W/%22ae45b7ab36666b01836c2193891f607e%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin.html	(from )
23:06:51	443/443	---M--	200	added ('OK')	text/plain	etag:W/%221bb-vSHNsUa7VWyA63DVja2Ytd/v8ts%22	https://parraprietodavid87.wixsite.com/robots.txt		(from )
23:06:51	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2022:06:52%20GMT	https://parraprietodavid87.wixsite.com/	./sitio-liberado/parraprietodavid87.wixsite.com/index.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:51	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2022:06:52%20GMT	https://parraprietodavid87.wixsite.com/t	./sitio-liberado/parraprietodavid87.wixsite.com/t.1.delayed	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:52	2509/2509	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2022:06:52%20GMT	https://parraprietodavid87.wixsite.com/e	./sitio-liberado/parraprietodavid87.wixsite.com/e.2.delayed	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:54	582133/582133	---MCZ	200	added ('OK')	text/html	etag:W/%22a54bc8b74d955be6dd1837b0bfe4b4b9%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/en	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/en.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:55	377791/377791	---MCZ	200	added ('OK')	text/html	etag:W/%22f9a3cc757096a7f7ab82fa5a321d9f4d%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/mapa-de-circasia-2025	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/mapa-de-circasia-2025.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:56	387805/387805	---MCZ	200	added ('OK')	text/html	etag:W/%2220ddc2a7fb4307a8d7d0b920ff0ec849%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/alquiler-finca-hoteles	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/alquiler-finca-hoteles.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:57	440384/440384	---MCZ	200	added ('OK')	text/html	etag:W/%224b729b7c5cb3fc1a0c564d2cbab26ab3%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/mapa-del-quin%c3%ado	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/mapa-del-quin%c3%ado.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:58	375848/375848	---MCZ	200	added ('OK')	text/html	etag:W/%224c2b0d524bf2a98b78a5a10fbb153845%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/quindio-comercial	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/quindio-comercial.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:06:59	377277/377277	---MCZ	200	added ('OK')	text/html	etag:W/%224ce2a2188e8e20c4fc708cb28c8ad1f1%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/centros-comerciales	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/centros-comerciales.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:07:00	610244/610244	---MCZ	200	added ('OK')	text/html	etag:W/%22d2405c13c10a57b867cefa2ebc780a20%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/copia-de-centros-comerciales-1	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/copia-de-centros-comerciales-1.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:07:01	375922/375922	---MCZ	200	added ('OK')	text/html	etag:W/%2257e0591625ca2764621306cfeb87f71b%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/copia-de-centros-comerciales	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/copia-de-centros-comerciales.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
23:07:02	396957/396957	---MCZ	200	added ('OK')	text/html	etag:W/%22f9d466760a4133870ae300dab4399c40%22	https://parraprietodavid87.wixsite.com/mapaturisticoquin/municipios-del-quind%c3%ado	./sitio-liberado/parraprietodavid87.wixsite.com/mapaturisticoquin/municipios-del-quind%c3%ado.html	(from https://parraprietodavid87.wixsite.com/mapaturisticoquin)
